title,url,time,source
大学专业迎来一轮“上新” 就业前景如何？,https://www.jfdaily.com/news/detail?id=1167326,2026-08-27 22:09:22,转载摘编
宇树科技承诺：每年免费赞助,https://www.jfdaily.com/news/detail?id=1167323,2026-08-27 22:07:54,转载摘编
国家移民管理局：无比牵挂战友,https://www.jfdaily.com/news/detail?id=1167320,2026-08-27 22:07:03,转载摘编
魏应彪履新,https://www.jfdaily.com/news/detail?id=1167321,2026-08-27 22:03:48,转载摘编
南非留学生逛上博：我在上海“看见”美洲千年文明 | 新民侨梁,https://www.jfdaily.com/news/detail?id=1166079,2026-08-27 22:02:02,自采原创
观见 | 今天，再一次念起鲁迅,https://www.jfdaily.com/news/detail?id=1167264,2026-08-27 22:00:09,自采原创
全球多家核聚变公司推迟“商业发电预计时间”，意味着什么？,https://www.jfdaily.com/news/detail?id=1167165,2026-08-27 22:00:06,自采原创
阿尔茨海默病早期干预新希望：大脑损伤并非不可逆转,https://www.jfdaily.com/news/detail?id=1167040,2026-08-27 22:00:03,自采原创
《肖申克的救赎》登陆内地：真正的牢笼不在高墙，而是被慢慢驯化的内心！,https://www.jfdaily.com/news/detail?id=1167132,2026-08-27 21:21:02,整合改编
今日数据精选：前7个月集成电路行业利润激增；上海成年轻人最愿长期生活城市,https://www.jfdaily.com/news/detail?id=1166947,2026-08-27 21:17:02,整合改编
祥林嫂死了，我心里一松。罗岗：流露鲁迅的自我怀疑|讲堂视频,https://www.jfdaily.com/news/detail?id=1167299,2026-08-27 21:06:02,自采原创
女排亚锦赛：中国队今战越南队冲击四强，日本队和泰国队将竞争决赛资格,https://www.jfdaily.com/news/detail?id=1167258,2026-08-27 20:30:02,自采原创
特朗普激发加拿大人经济爱国主义，各地再掀“抵制美货”风潮,https://www.jfdaily.com/news/detail?id=1167301,2026-08-27 20:16:03,自采原创
欧洲土地之下暗藏杀机，肆虐的大火撕开战争伤疤,https://www.jfdaily.com/news/detail?id=1167298,2026-08-27 20:10:03,自采原创
失业率连创新高，德国青年缘何“不再奋斗”？,https://www.jfdaily.com/news/detail?id=1167297,2026-08-27 20:03:03,约组外稿
以土关系尚能维持“斗而不破”？,https://www.jfdaily.com/news/detail?id=1167293,2026-08-27 20:01:03,约组外稿
时隔十二载再创历史！赵心童接棒丁俊晖登顶世界第一,https://www.jfdaily.com/news/detail?id=1167274,2026-08-27 20:00:02,自采原创
中国台球协会公布首批国家集训队名单，李建兵台球学院九人入选成为最大赢家,https://www.jfdaily.com/news/detail?id=1165369,2026-08-27 19:59:02,自采原创
2014年丁俊晖，2026年赵心童，12年后中国人再次排名斯诺克世界第一,https://www.jfdaily.com/news/detail?id=1167296,2026-08-27 19:58:03,自采原创
大胜卡塔尔只是第一步，中国男篮余下五场世界杯预赛仍然不容有失,https://www.jfdaily.com/news/detail?id=1167310,2026-08-27 19:55:02,自采原创
美“阿帕奇”攻击直升机坠机率达历史高位,https://www.jfdaily.com/news/detail?id=1167242,2026-08-27 19:25:03,整合改编
克里姆林宫驳斥“美中情局访俄意在警告”相关报道,https://www.jfdaily.com/news/detail?id=1167240,2026-08-27 19:24:03,整合改编
俄称控制顿涅茨克地区行动取得成功，乌称或于9月重启谈判,https://www.jfdaily.com/news/detail?id=1167290,2026-08-27 19:23:02,整合改编
《决胜巅峰》M8席位分配方案出炉：五大赛区全覆盖，明年1月决战伊斯坦布尔,https://www.jfdaily.com/news/detail?id=1167312,2026-08-27 18:33:34,自采原创
专访第九届鲁迅文学奖得主刘洪波：文学翻译是一种不功利的分享,https://www.jfdaily.com/news/detail?id=1166856,2026-08-27 18:23:47,自采原创
比赛日上午免费观看，提供更多观赛选择，“一带一路”攀岩赛下周在沪开幕,https://www.jfdaily.com/news/detail?id=1167282,2026-08-27 16:37:12,自采原创
行走世界丨斯里兰卡，拖着长长的影子前行,https://www.jfdaily.com/news/detail?id=1167292,2026-08-27 16:19:18,自采原创
从比什凯克到撒马尔罕——穿越中亚绿洲城市,https://www.jfdaily.com/news/detail?id=1167291,2026-08-27 16:16:44,自采原创
上海今天转移安置19895人，各区及相关部门均采取相应举措防御“沙德尔”,https://www.jfdaily.com/news/detail?id=1167271,2026-08-27 15:23:46,自采原创
上海市政协举行“推进洋山特殊综合保税区建设情况”专题通报会,https://www.jfdaily.com/news/detail?id=1167177,2026-08-27 15:09:07,自采原创
文学有疗愈作用？心理学专家：有时胜过“空椅子技术”|讲堂视频,https://www.jfdaily.com/news/detail?id=1167272,2026-08-27 15:08:34,自采原创
攀无止境 2026年“一带一路”国际攀岩挑战赛暨中国攀岩联赛（上海）开票,https://www.jfdaily.com/news/detail?id=1167225,2026-08-27 14:54:59,自采原创
体荟四季｜抓住夏天的尾巴，去水上再浪一次吧！长三角水上运动路线推荐来了,https://www.jfdaily.com/news/detail?id=1167190,2026-08-27 14:54:15,自采原创
事关台风“沙德尔”！浙江台州发布《告全体市民书》,https://www.jfdaily.com/news/detail?id=1167245,2026-08-27 14:48:53,转载摘编
文汇时评｜算法失准只是冰山一角，儿童手表的社交黑洞更应警惕,https://www.jfdaily.com/news/detail?id=1167199,2026-08-27 14:35:34,自采原创
嘉闵高架上演追逐赛，当事人之一竟称：其他车在“倒车”,https://www.jfdaily.com/news/detail?id=1167236,2026-08-27 14:32:08,自采原创
嘉闵高架上演追逐赛，当事人之一竟称：其他车在“倒车”,https://www.jfdaily.com/news/detail?id=1167259,2026-08-27 14:31:39,自采原创
“超级前滩”规划逐步落地，2026前滩生活嘉年华金秋登场,https://www.jfdaily.com/news/detail?id=1167117,2026-08-27 14:30:58,自采原创
跨域开学！苏浙皖青少年同上文脉第一课,https://www.jfdaily.com/news/detail?id=1166792,2026-08-27 14:28:03,自采原创
9部原创大戏轮番上演，江苏舞台艺术新人新作展演在盐城收官,https://www.jfdaily.com/news/detail?id=1166790,2026-08-27 14:17:12,自采原创
上海文学馆开馆首日：文学如何点亮城市？,https://www.jfdaily.com/news/detail?id=1167160,2026-08-27 14:15:54,自采原创
这位一级演员，没有辜负她30岁时立下的誓言,https://www.jfdaily.com/news/detail?id=1167226,2026-08-27 14:13:50,自采原创
“梧桐开放麦”举行！让需求被听见，让有热情的人被看见,https://www.jfdaily.com/news/detail?id=1167161,2026-08-27 14:13:47,自采原创
发挥“一站式”解纷机制效能，浦东海事局夯实水上安全治理根基,https://www.jfdaily.com/news/detail?id=1167042,2026-08-27 14:13:28,自采原创
产学研协同攻关，疏浚母船伴生测量机器人“海灵01”亮相,https://www.jfdaily.com/news/detail?id=1167048,2026-08-27 14:12:54,自采原创
日均清洗毛毯1.2万条，这个车间在高温天守护云端“温暖”,https://www.jfdaily.com/news/detail?id=1167061,2026-08-27 14:12:43,自采原创
钱李仁的“国际范儿” | 祝华新,https://www.jfdaily.com/news/detail?id=1165103,2026-08-27 14:05:02,约组外稿
总台党建工作领导小组召开会议总结树立和践行正确政绩观学习教育,https://www.jfdaily.com/news/detail?id=1167253,2026-08-27 13:59:25,转载摘编
让世界技能大赛传播出圈出彩，“技能新视界 创作向未来”网络大V沙龙举行,https://www.jfdaily.com/news/detail?id=1167120,2026-08-27 13:59:04,自采原创
“沙德尔”今夜明显影响上海，上海电网“地下枢纽”准备就绪,https://www.jfdaily.com/news/detail?id=1167234,2026-08-27 13:58:46,自采原创
【城事】冠军男篮为新生上“第一课”,https://www.jfdaily.com/news/detail?id=1167222,2026-08-27 13:43:41,自采原创
【场面】瑞金医院金山院区建成启用,https://www.jfdaily.com/news/detail?id=1167208,2026-08-27 13:39:14,自采原创
“心启航”五周年：近1600人次筛查，25名先心病患儿赴沪重获“心”生,https://www.jfdaily.com/news/detail?id=1167246,2026-08-27 13:38:56,自采原创
著名律师张起淮确认：富豪孙宇晨起诉景甜及其父母，涉案标的3000余万元,https://www.jfdaily.com/news/detail?id=1167221,2026-08-27 13:38:35,整合改编
再见草间弥生，永恒的波点宇宙,https://www.jfdaily.com/news/detail?id=1166776,2026-08-27 13:36:29,整合改编
三文鱼领涨46%！中国稳居挪威海产第二大出口市场,https://www.jfdaily.com/news/detail?id=1167178,2026-08-27 13:32:18,自采原创
学术圆桌 | 全方位全过程增强超大城市韧性安全，增强防减救灾能力,https://www.jfdaily.com/news/detail?id=1166834,2026-08-27 13:31:03,自采原创
视频丨各方全力以赴开展西藏吉隆县泥石流抢险救援,https://www.jfdaily.com/news/detail?id=1167239,2026-08-27 13:28:20,转载摘编
抓好规划实施  加快推进新型工业化（权威发布·开局起步“十五五”）,https://www.jfdaily.com/news/detail?id=1167237,2026-08-27 13:27:33,转载摘编
这条曲线，见证中国经济“新”力量,https://www.jfdaily.com/news/detail?id=1167238,2026-08-27 13:26:59,转载摘编
