title,url,time,source
2025·“智造上海” | 上海智能终端“开箱”：电脑会思考，手办有“心跳”,https://www.thepaper.cn/newsDetail_forward_31992081,2025-11-18 13:11:51,澎湃新闻
深一度｜打响翻身仗！上海泳军靠什么破局突围,https://www.thepaper.cn/newsDetail_forward_32025197,2025-11-23 05:29:08,澎湃新闻
网友建议上海地铁推出月票制度，申通地铁回应,https://www.thepaper.cn/newsDetail_forward_32025295,2025-11-23 04:10:09,澎湃新闻
上海女子水球夺冠！卢湾少体校“双星”闪耀全运赛场！,https://www.thepaper.cn/newsDetail_forward_32025724,2025-11-23 03:38:00,上海黄浦
气温“过山车”+流感高发，儿科门诊迎高峰，专家提醒：这些事要注意,https://www.thepaper.cn/newsDetail_forward_32025854,2025-11-23 03:32:00,上海松江
松江新农潮丨不止古风与自然！藏在叶榭乡村游玩的N种惊喜,https://www.thepaper.cn/newsDetail_forward_32025853,2025-11-23 03:32:00,上海松江
假维修真勒索，静安检察就一起“欺骗他人交易”提起公诉,https://www.thepaper.cn/newsDetail_forward_32025833,2025-11-23 02:57:38,上海静安
浦东购彩者凭直选单式票中得大乐透第25133期一等奖,https://www.thepaper.cn/newsDetail_forward_32025284,2025-11-23 02:50:40,澎湃新闻
“中国创新和制造”全球圈粉，二十余国海外买家来沪寻找合作,https://www.thepaper.cn/newsDetail_forward_32024121,2025-11-23 02:46:36,澎湃新闻
300岁＋！长宁区树龄最长的银杏树在哪条路上？| 与“宁”一起答,https://www.thepaper.cn/newsDetail_forward_32025429,2025-11-23 02:41:00,上海长宁
再听一次《长城谣》，周小燕珍贵录音在故土武汉发行,https://www.thepaper.cn/newsDetail_forward_32023610,2025-11-23 02:35:12,澎湃新闻
上海书评周刊,https://www.thepaper.cn/newsDetail_forward_2006977,2025-11-23 02:00:29,澎湃新闻
乐跑十年，复旦人超“燃”开跑！,https://www.thepaper.cn/newsDetail_forward_32025771,2025-11-23 01:47:34,复旦大学
出发吧，跟着2025黄浦秋叶地图，来一场寻色之旅！,https://www.thepaper.cn/newsDetail_forward_32025720,2025-11-23 01:31:00,上海黄浦
老款上海牌手表成青年收藏新宠！丨品・藏,https://www.thepaper.cn/newsDetail_forward_32025719,2025-11-23 01:31:00,上海黄浦
场地高尔夫总决赛在这里举行→,https://www.thepaper.cn/newsDetail_forward_32025717,2025-11-23 01:31:00,上海黄浦
急聘！薪资最高每月12000,https://www.thepaper.cn/newsDetail_forward_32025699,2025-11-23 01:25:00,i金山
陪护假来了！哪些人可以申请？,https://www.thepaper.cn/newsDetail_forward_32025342,2025-11-23 01:25:00,i金山
11月23日看点｜RCO铜管组合首次登陆沪上，《卡拉马佐夫兄弟》全新诠释陀思妥耶夫斯基经典,https://www.thepaper.cn/newsDetail_forward_32025440,2025-11-23 01:03:00,中国上海国际艺术节
“到上海去 —— 纪念中国电影诞生120周年特展”启幕 《云雀叫天录》入藏上海电影博物馆,https://www.thepaper.cn/newsDetail_forward_32022316,2025-11-23 00:39:48,电影界
“网红”生态学专家走进娄山中学……,https://www.thepaper.cn/newsDetail_forward_32025508,2025-11-23 00:38:00,上海长宁
青浦这个民生工程建成投用！,https://www.thepaper.cn/newsDetail_forward_32025543,2025-11-23 00:31:00,绿色青浦
青浦警方捣毁一伪造、变造证件骗取网约车运营资质团伙,https://www.thepaper.cn/newsDetail_forward_32025540,2025-11-23 00:31:00,绿色青浦
曲水园寒兰展来啦～,https://www.thepaper.cn/newsDetail_forward_32025539,2025-11-23 00:31:00,绿色青浦
十几块和上百块的充电头，到底有什么区别？,https://www.thepaper.cn/newsDetail_forward_32025134,2025-11-23 00:30:00,青春上海
收到“地震红色预警”该咋办？官方指引来了,https://www.thepaper.cn/newsDetail_forward_32025591,2025-11-23 00:28:00,上海应急守护
在上海M50，读懂一条名为“素描”的河,https://www.thepaper.cn/newsDetail_forward_32016543,2025-11-23 00:18:16,澎湃新闻
静安企业再获奖！《再见青花》摘得金鸡虚拟现实电影季最佳视觉呈现奖,https://www.thepaper.cn/newsDetail_forward_32025837,2025-11-23 00:03:15,上海静安
共和新路街道开展安全应急救护主题志愿者能力建设活动,https://www.thepaper.cn/newsDetail_forward_32025561,2025-11-23 00:03:00,上海静安
上海的味觉记忆不只是菜肉馄饨，还有一半是……,https://www.thepaper.cn/newsDetail_forward_32025560,2025-11-23 00:03:00,上海静安
罗汉果麦冬小米粥丨周末美食,https://www.thepaper.cn/newsDetail_forward_32025250,2025-11-23 00:02:00,健康上海
街镇联线｜清和惠苗，守护成长——以政协“三轮驱动”赋能基层健康服务,https://www.thepaper.cn/newsDetail_forward_32025592,2025-11-23 00:01:00,徐汇区政协
油烟扰民初现，网格速治在前,https://www.thepaper.cn/newsDetail_forward_32025229,2025-11-23 00:01:00,上海虹口
冲上20℃！接下来冷空气频繁来袭 | 天气早知道,https://www.thepaper.cn/newsDetail_forward_32025457,2025-11-22 23:51:00,上海杨浦
老旧楼道焕新升级！秒变“生态长廊”,https://www.thepaper.cn/newsDetail_forward_32025454,2025-11-22 23:51:00,上海杨浦
段晏明：结节可以吃膏方调理吗？,https://www.thepaper.cn/newsDetail_forward_32022302,2025-11-22 23:41:11,上海徐浦中医医院
张炜：糖尿病人如何吃膏方,https://www.thepaper.cn/newsDetail_forward_32022289,2025-11-22 23:41:11,上海徐浦中医医院
黄浦滨江，Tomorrowland已“嗨爆”！现场图来了,https://www.thepaper.cn/newsDetail_forward_32025844,2025-11-22 23:31:00,上海黄浦
原来今年的秋冬流行色是……,https://www.thepaper.cn/newsDetail_forward_32025158,2025-11-22 23:31:00,上海嘉定
乡音“村晚”点燃群众文化热情→,https://www.thepaper.cn/newsDetail_forward_32025153,2025-11-22 23:31:00,上海嘉定
科技园牵线搭桥，让“真需求”遇上“硬科技”,https://www.thepaper.cn/newsDetail_forward_32025152,2025-11-22 23:31:00,上海嘉定
早安，长宁 | 限定美景！周末出游，别错过这些线路→,https://www.thepaper.cn/newsDetail_forward_32025505,2025-11-22 23:03:00,上海长宁
新华每日电讯：双向滋养越用越灵，上海宝山智能机器人掀起产业升级浪潮,https://www.thepaper.cn/newsDetail_forward_32024894,2025-11-22 22:51:24,澎湃新闻
早安，嘉定,https://www.thepaper.cn/newsDetail_forward_32025151,2025-11-22 22:31:00,上海嘉定
金山老字号又传喜讯！,https://www.thepaper.cn/newsDetail_forward_32025451,2025-11-22 22:03:00,i金山
11月21日福彩开奖公告,https://www.thepaper.cn/newsDetail_forward_32023603,2025-11-22 15:10:03,上海福彩
小雪落无声，福暖万家灯,https://www.thepaper.cn/newsDetail_forward_32023602,2025-11-22 15:10:01,上海福彩
高塔竞速赛在上海中心开跑，1层到119层最快选手用了多久？,https://www.thepaper.cn/newsDetail_forward_32022649,2025-11-22 13:54:07,澎湃新闻
李政道百岁诞辰纪念大会在沪举办，这一年人们如何纪念他？,https://www.thepaper.cn/newsDetail_forward_32022978,2025-11-22 13:53:47,澎湃新闻
检出率超50%！关于甲状腺结节，你需要知道这些,https://www.thepaper.cn/newsDetail_forward_32024018,2025-11-22 13:39:00,青春上海
汇聚智能向善合力，2025网络文化传播年会在沪举行,https://www.thepaper.cn/newsDetail_forward_32023164,2025-11-22 13:36:41,澎湃新闻
“胃痛”竟是心梗信号！医生提醒，警惕心肌梗死不典型症状,https://www.thepaper.cn/newsDetail_forward_32024637,2025-11-22 13:08:35,上海普陀
万里“15分钟就业服务圈”：岗位送上门、技能学到手，服务暖人心,https://www.thepaper.cn/newsDetail_forward_32024636,2025-11-22 13:08:35,上海普陀
微信看电视丨2025年11月22日《嘉定新闻》,https://www.thepaper.cn/newsDetail_forward_32024902,2025-11-22 13:02:35,上海嘉定
快来为全运会上的Sufers点赞吧！,https://www.thepaper.cn/newsDetail_forward_32024590,2025-11-22 12:37:57,上海财经大学
上财“学科史”丛书集萃 | 会承薪火 计以经世——上海财经大学会计学院学科史掠影,https://www.thepaper.cn/newsDetail_forward_32024577,2025-11-22 12:37:57,上海财经大学
澎湃早晚报｜晚安湃·中超冠军为何总是上海海港,https://www.thepaper.cn/newsDetail_forward_32022992,2025-11-22 12:30:41,澎湃新闻
《上海故事》四十岁了，你的回忆中是否有这本杂志的身影？,https://www.thepaper.cn/newsDetail_forward_32022449,2025-11-22 12:25:14,澎湃新闻
小雪至寒意生，来收好这份养生之道→,https://www.thepaper.cn/newsDetail_forward_32024678,2025-11-22 12:24:00,上海黄浦
潮燃黄浦！iMove元动少年会解锁运动新玩法～,https://www.thepaper.cn/newsDetail_forward_32024503,2025-11-22 12:24:00,上海黄浦
前三季度，上海虹桥商务区跨境电商进出口总额破百亿元,https://www.thepaper.cn/newsDetail_forward_32022798,2025-11-22 12:12:32,澎湃新闻
